"subject"	"activity"	"tBodyAcc.mean...X"	"tBodyAcc.mean...Y"	"tBodyAcc.mean...Z"	"tBodyAcc.std...X"	"tBodyAcc.std...Y"	"tBodyAcc.std...Z"	"tGravityAcc.mean...X"	"tGravityAcc.mean...Y"	"tGravityAcc.mean...Z"	"tGravityAcc.std...X"	"tGravityAcc.std...Y"	"tGravityAcc.std...Z"	"tBodyAccJerk.mean...X"	"tBodyAccJerk.mean...Y"	"tBodyAccJerk.mean...Z"	"tBodyAccJerk.std...X"	"tBodyAccJerk.std...Y"	"tBodyAccJerk.std...Z"	"tBodyGyro.mean...X"	"tBodyGyro.mean...Y"	"tBodyGyro.mean...Z"	"tBodyGyro.std...X"	"tBodyGyro.std...Y"	"tBodyGyro.std...Z"	"tBodyGyroJerk.mean...X"	"tBodyGyroJerk.mean...Y"	"tBodyGyroJerk.mean...Z"	"tBodyGyroJerk.std...X"	"tBodyGyroJerk.std...Y"	"tBodyGyroJerk.std...Z"	"tBodyAccMag.mean.."	"tBodyAccMag.std.."	"tGravityAccMag.mean.."	"tGravityAccMag.std.."	"tBodyAccJerkMag.mean.."	"tBodyAccJerkMag.std.."	"tBodyGyroMag.mean.."	"tBodyGyroMag.std.."	"tBodyGyroJerkMag.mean.."	"tBodyGyroJerkMag.std.."	"fBodyAcc.mean...X"	"fBodyAcc.mean...Y"	"fBodyAcc.mean...Z"	"fBodyAcc.std...X"	"fBodyAcc.std...Y"	"fBodyAcc.std...Z"	"fBodyAccJerk.mean...X"	"fBodyAccJerk.mean...Y"	"fBodyAccJerk.mean...Z"	"fBodyAccJerk.std...X"	"fBodyAccJerk.std...Y"	"fBodyAccJerk.std...Z"	"fBodyGyro.mean...X"	"fBodyGyro.mean...Y"	"fBodyGyro.mean...Z"	"fBodyGyro.std...X"	"fBodyGyro.std...Y"	"fBodyGyro.std...Z"	"fBodyAccMag.mean.."	"fBodyAccMag.std.."	"fBodyBodyAccJerkMag.mean.."	"fBodyBodyAccJerkMag.std.."	"fBodyBodyGyroMag.mean.."	"fBodyBodyGyroMag.std.."	"fBodyBodyGyroJerkMag.mean.."	"fBodyBodyGyroJerkMag.std.."
"142"	22	"WALKING_DOWNSTAIRS"	0.273355460555556	-0.0217446672861111	-0.102119656583333	-0.481595709472222	-0.385635740041667	-0.60099210975	0.748608079444444	0.0377940706305556	0.0303024650346417	-0.969602323888889	-0.950560727777778	-0.936297253888889	0.0930746292222222	-0.0132960753305556	-0.000497748672222222	-0.549911541638889	-0.466651212694444	-0.733633940083333	-0.0643541148802778	-0.0797065961416667	0.0995169991861111	-0.676830169611111	-0.675068791666667	-0.595066767666667	-0.0720411593333333	-0.0505922809444444	-0.0645845330611111	-0.623457169722222	-0.739384264166667	-0.525908849194444	-0.434559819472222	-0.493129410083333	-0.434559819472222	-0.493129410083333	-0.553607206166667	-0.537234988697222	-0.559082877277778	-0.618931128055556	-0.675213675555556	-0.684103843611111	-0.508607806277778	-0.41051490225	-0.645868295	-0.472259834572222	-0.412182151694444	-0.610060746936389	-0.573468242861111	-0.508585109	-0.713875350833333	-0.565607786833333	-0.456852670897222	-0.751986628027778	-0.59504514	-0.674122321111111	-0.5241180196	-0.703612650555556	-0.679123364166667	-0.659167215555556	-0.479836123694444	-0.581018428861111	-0.524236760611111	-0.558229833944444	-0.630035684055556	-0.6802894375	-0.704730529166667	-0.681918146944444
"143"	23	"WALKING_DOWNSTAIRS"	0.271566926481482	-0.0236915215333333	-0.106153469162963	-0.54038171322037	-0.378093595998148	-0.583826841722222	0.663818947962963	0.0448353353555556	-0.00327464588277778	-0.971202477777778	-0.953256717777778	-0.936671213888889	0.111544163703704	-0.0179887748118518	0.010327443518963	-0.56178726492037	-0.488652762685185	-0.753603258518519	-0.0397921755555556	-0.0705219672222222	0.098500728587037	-0.681321562462963	-0.679590972592593	-0.614593740185185	-0.0762998386314815	-0.060955751112963	-0.0319554124222222	-0.631850254425926	-0.748818879222222	-0.604882463222222	-0.469744861592593	-0.538272157796296	-0.469744861592593	-0.538272157796296	-0.576443812296296	-0.545623916907407	-0.573794145394444	-0.629183129703704	-0.69466933537037	-0.705045104148148	-0.551077817301852	-0.411951449901852	-0.646045801537037	-0.537596657335185	-0.400840156648148	-0.585758949	-0.581856021161111	-0.526414786250741	-0.736810039444444	-0.580731686203704	-0.482661837021056	-0.768821016111111	-0.601871905833333	-0.688671434166667	-0.549667848935185	-0.707835534777778	-0.678750767222222	-0.674681822407407	-0.5214338065	-0.620296951444444	-0.538213453816667	-0.55946861987037	-0.653228603651852	-0.679230177796296	-0.721707880888889	-0.706006545925926
"144"	24	"WALKING_DOWNSTAIRS"	0.254181789818182	-0.0144922089963636	-0.106119349492727	-0.5380424822	-0.429748876487273	-0.6336908622	0.688424308545455	0.0308600615454545	0.0907434991563636	-0.934101771090909	-0.951608206909091	-0.929303100363636	0.0561871122272727	0.0113617028763636	0.0184066956618182	-0.573705915218182	-0.512005521109091	-0.765851353454545	-0.0540037866963636	-0.0802747255163636	0.1226995424	-0.668565285836364	-0.713052244236364	-0.661961683363636	-0.109139634945455	-0.0486868159363636	-0.0703333105072727	-0.649735767363636	-0.788568560290909	-0.670081381109091	-0.496780884974364	-0.509729657345455	-0.496780884974364	-0.509729657345455	-0.596787692109091	-0.553067944145455	-0.581383534423636	-0.617763855454545	-0.733307725454545	-0.744586380545455	-0.559364635745455	-0.452704113407273	-0.670834289090909	-0.531945236410909	-0.454593030621818	-0.643982002527273	-0.590095900121818	-0.542912716363636	-0.747081536	-0.595761112709091	-0.512423104194727	-0.783225100727273	-0.594851032845455	-0.720375395781818	-0.605803090509091	-0.6930623436	-0.712315175818182	-0.714803330363636	-0.502335464490909	-0.592252199836364	-0.544527042872727	-0.568727160863636	-0.654272744145455	-0.661929498545455	-0.750805321636364	-0.755938370909091
"145"	25	"WALKING_DOWNSTAIRS"	0.269594435224138	-0.0177505656224138	-0.105943635586207	-0.680817996206897	-0.565892469275862	-0.671505794096207	0.747641815862069	-0.0120103528655172	0.0414807602603448	-0.95889310137931	-0.952043318965517	-0.908144451206897	0.0751620489034483	-0.0052353079137931	-0.0141457121389655	-0.688229299189655	-0.648265705946552	-0.778103472275862	-0.049793283062069	-0.0502481329655172	0.0889067349827586	-0.719155916224138	-0.721289451293103	-0.706752811	-0.0861379281258621	-0.0551324518136207	-0.0851621325172414	-0.694766915136207	-0.769550544603448	-0.704727465172414	-0.613222169246552	-0.648155923534483	-0.613222169246552	-0.648155923534483	-0.691801944551724	-0.656772032637931	-0.646283270655172	-0.667755805706897	-0.747553513706897	-0.745311659931034	-0.66771320887931	-0.582824085724138	-0.70902233187931	-0.687539559827586	-0.584936013775862	-0.682151117965517	-0.695458473948276	-0.676659134908621	-0.759354886862069	-0.709429917065517	-0.641181552	-0.79552608487931	-0.65622202837931	-0.719285308872414	-0.656872972998276	-0.741465237689655	-0.726060514431034	-0.754043012068966	-0.649277117606897	-0.704224811189655	-0.652227025827586	-0.663803649008621	-0.68376664212069	-0.718250735091379	-0.74977790487931	-0.757617699681034
"146"	26	"WALKING_DOWNSTAIRS"	0.2842317686	-0.01477526054	-0.11450692814	-0.4180483849	-0.34995155499	-0.515020951016	0.682668242	-0.033235259296	0.10590978611	-0.9514524416	-0.9220214428	-0.9456715128	0.076440303386	0.02047935793	-0.008510260884	-0.503931086702	-0.436861864302	-0.68783759452	-0.0691370232074	-0.05611003753	0.10477640016	-0.65547482076	-0.60339770154	-0.55490550742	-0.11798390054	-0.07342587988	-0.0395564513106	-0.60936617704	-0.66336765478	-0.55111678592	-0.374983479518	-0.37660978732	-0.374983479518	-0.37660978732	-0.52496937052	-0.452255077862	-0.5186853923568	-0.54117017316	-0.64383973834	-0.617354345942	-0.46946276506	-0.382247111932	-0.575657214094	-0.400629648858	-0.376059552464	-0.52218922246	-0.53679853746	-0.487390253476	-0.668756426004	-0.51432466326	-0.419843768364	-0.70562216174	-0.5699663864	-0.59563045726	-0.49508923024	-0.684292431	-0.6131439132	-0.6192366382	-0.40045212822	-0.462446698838	-0.456309794128	-0.451534727258	-0.56267875528	-0.60934534098	-0.63401825055	-0.6234866531026
"147"	27	"WALKING_DOWNSTAIRS"	0.252602545	-0.0138879445318182	-0.114357682727273	-0.699757608409091	-0.634974153659091	-0.698332136306818	0.627580477727273	0.104151708977273	0.0280271886363636	-0.924555921590909	-0.942653733409091	-0.922530124318182	0.0377714793113636	0.0311295777568182	0.0171063484436364	-0.7407456075	-0.693963366795455	-0.823988495181818	-0.0149430043977273	-0.0736941168863636	0.0487551598409091	-0.776198207772727	-0.773011175818182	-0.758455137522727	-0.120112945409091	-0.0585934941818182	-0.0539747499613636	-0.769705538386364	-0.818554812045455	-0.805539742727273	-0.656057525754545	-0.648617450977273	-0.656057525754545	-0.648617450977273	-0.738209616077273	-0.721206826977273	-0.699763085113636	-0.747484339954545	-0.802622441363636	-0.816347047954545	-0.712091824159091	-0.655336733727273	-0.738478152068182	-0.695536956643182	-0.647901579227273	-0.701176051681818	-0.753325063181818	-0.716889532159091	-0.8120375765	-0.751012316068182	-0.689720418818182	-0.834531295409091	-0.731767779022727	-0.777718199840909	-0.753175847438636	-0.791721340909091	-0.7728345825	-0.784207862159091	-0.656601826	-0.700521764590909	-0.707670151454545	-0.741033824113636	-0.759227570227273	-0.784518630227273	-0.818126729454545	-0.827354872136364
"148"	28	"WALKING_DOWNSTAIRS"	0.282537592608696	-0.0175685339326087	-0.108555150434783	-0.468452962304348	-0.363251111065217	-0.401458267423913	0.743816404130435	-0.104831280630435	-0.0317983376597609	-0.968912201956522	-0.960971980217391	-0.928451914347826	0.0876887712173913	-0.0378372252421739	-0.0125984939643478	-0.518287158634783	-0.433077183117174	-0.592148334265217	-0.0419256921217391	-0.0750934123428261	0.0920630199913044	-0.597216849130435	-0.557933988278261	-0.569159864934783	-0.0886853211065217	-0.0245311249521739	-0.0496941028847826	-0.523422462052174	-0.579197577282609	-0.605283226282609	-0.37882964701087	-0.432684804569565	-0.37882964701087	-0.432684804569565	-0.49103043476087	-0.449214296086957	-0.48603255076087	-0.514792071902174	-0.586986003565217	-0.553630298021739	-0.49419506126087	-0.380123539652174	-0.46660329886087	-0.460208621393478	-0.39586158373913	-0.415214566997826	-0.544662239434783	-0.472963301934783	-0.570146816243478	-0.534977339630435	-0.427971004369565	-0.612549709891304	-0.501424579347826	-0.534478097723913	-0.525156224513043	-0.630159264913044	-0.577664557173913	-0.627037202413044	-0.43260755223913	-0.523101245369565	-0.450133511286957	-0.452251918867391	-0.527666257697174	-0.593355364565217	-0.571584836047174	-0.562581472447826
"149"	29	"WALKING_DOWNSTAIRS"	0.266452028041667	-0.0215720724029167	-0.1061002098125	-0.41311373178125	-0.262931404689583	-0.545964265875	0.547185936458333	-0.0185064632083333	0.167343354479167	-0.970285837083333	-0.945768362708333	-0.946542274791667	0.121370503125	0.0154553582854167	-0.0133536621033333	-0.495751842682292	-0.415766505833333	-0.7095020675625	-0.0624166531354167	-0.0633447391395833	0.0870243051	-0.581800325354167	-0.614100844854167	-0.521278573329167	-0.111808926781875	-0.0427338956427083	-0.0441436883020833	-0.5377144891875	-0.712518040604167	-0.530075538041667	-0.351604206428125	-0.4328866173125	-0.351604206428125	-0.4328866173125	-0.504531115208333	-0.498903638595833	-0.478770650875	-0.544232695416667	-0.6338501925	-0.671209728145833	-0.449575835583333	-0.293734683047917	-0.601068209458333	-0.400613569435417	-0.2942298519625	-0.553350648354167	-0.524480810191667	-0.456212763416667	-0.684975540125	-0.510888307166667	-0.410912887539583	-0.732737203270833	-0.47869397850625	-0.6320802694375	-0.44250178424375	-0.618198215229167	-0.607620507708333	-0.596395410208333	-0.439093098708333	-0.5194026008125	-0.4689946414375	-0.54401270284375	-0.568667215833333	-0.610176631875	-0.675778345	-0.689464050416667
"150"	30	"WALKING_DOWNSTAIRS"	0.272503758870968	-0.0182897110316129	-0.111309960887097	-0.5070171515	-0.417092586354839	-0.451535936225806	0.727727538064516	-0.0257343284032258	0.0237777773658065	-0.967528021290323	-0.953038306774194	-0.928690475645161	0.0858452729822581	0.000299747260645162	0.000791130428064516	-0.534312633516129	-0.481655563982258	-0.60816061466129	-0.0448300882054839	-0.0333687979262903	0.0739961705483871	-0.625571129935484	-0.559993155983871	-0.588593006425806	-0.0697620355903226	-0.0458309193312903	-0.0608624070125806	-0.568650243064516	-0.584320243448387	-0.629217756467742	-0.433878601862903	-0.452091539064516	-0.433878601862903	-0.452091539064516	-0.529711380451613	-0.452994569983871	-0.484866135	-0.515654556606452	-0.607191017806452	-0.557553797419355	-0.5210474935	-0.425684549274194	-0.506342693451613	-0.502323075278226	-0.450592277422581	-0.468115470264516	-0.557382810580645	-0.520852453443548	-0.589594539048387	-0.552103509848387	-0.474344454666129	-0.625454078129032	-0.538184732258065	-0.540463939612903	-0.547297275225806	-0.655593510112903	-0.577911448370968	-0.643202185	-0.43805000816129	-0.547116213608065	-0.454318176069355	-0.455881095451613	-0.527331371754839	-0.595475757516129	-0.571835992225806	-0.571138259159677
"151"	1	"WALKING_UPSTAIRS"	0.266323707735849	-0.0187627424973585	-0.103975306924528	-0.74784045490566	-0.644456581015094	-0.726125400150943	0.458172363924528	0.254153075867925	0.223723196913208	-0.969841268490566	-0.963990425283019	-0.959232066415094	0.0816006901113207	0.0138637333552641	0.0220531354166038	-0.795560825886792	-0.78354552309434	-0.819794106981132	0.0103375107358491	-0.0879239601339623	0.0862502464224528	-0.822359569433962	-0.818895305660377	-0.736377574528302	-0.116308300886792	-0.0485152249358491	-0.0627879269886792	-0.839200426150943	-0.862199976981132	-0.842686581716981	-0.699930428660377	-0.712400561981132	-0.699930428660377	-0.712400561981132	-0.792702471660377	-0.765842136339623	-0.737300321698113	-0.780982989245283	-0.858869970377358	-0.849011221320755	-0.762811728113208	-0.692748156867925	-0.746295391301887	-0.742606245471698	-0.643707190377358	-0.737188203207547	-0.802667399245283	-0.794254389415094	-0.805734364188679	-0.807082697786792	-0.787192062245283	-0.832287472264151	-0.785235004849057	-0.818691723207547	-0.745864647358491	-0.834878403962264	-0.821586876603774	-0.758853517924528	-0.726585974792453	-0.751008063433962	-0.767438224173585	-0.765336816981132	-0.80738617490566	-0.801731427735849	-0.854553094528302	-0.852915806415094
"152"	2	"WALKING_UPSTAIRS"	0.268649236666667	-0.0178935993875	-0.10162863465625	-0.425966286458333	-0.297399098704167	-0.418602472604167	0.93212652	-0.248672154375	-0.0240575668979167	-0.967597851041667	-0.955153065833333	-0.92910688	0.09356457484375	0.0163185896375	-0.0129664147875	-0.471871487395833	-0.480660289145833	-0.669763913541667	0.00588925350208333	-0.110042047708333	0.0888298825166667	-0.606845395270833	-0.423699561841667	-0.507124522666667	-0.097308602375	-0.0445033187729167	-0.0398004479541667	-0.648631715041667	-0.6363833751875	-0.629107020854167	-0.341487233291667	-0.426162900604167	-0.341487233291667	-0.426162900604167	-0.497643066541667	-0.4998938354375	-0.389090774629167	-0.4449208352375	-0.631573401875	-0.657323370833333	-0.44900731951875	-0.358126733369583	-0.51851038525	-0.418016958433333	-0.3135364447125	-0.419483638602083	-0.496587210020833	-0.505846559083333	-0.64014348	-0.494331187983333	-0.488590038645833	-0.69806012875	-0.535442190245833	-0.473569666958333	-0.47920432753125	-0.63232341075	-0.405750458125	-0.563617133541667	-0.414262092647917	-0.523370433708333	-0.475955206433333	-0.536578511995833	-0.5064280940625	-0.502196301854167	-0.650230345416667	-0.692812716041667
"153"	3	"WALKING_UPSTAIRS"	0.269062145508475	-0.00510636960728814	-0.100593859813559	-0.850704212762712	-0.783139021254237	-0.857979801864407	0.626409663050847	0.202961142491525	0.257195555583051	-0.96062973440678	-0.940595506610169	-0.952505353050847	0.0915446325423729	0.00959780682542373	-0.0145369046661356	-0.873200402728814	-0.861066477559322	-0.928491456440678	-0.0127220635966102	-0.0976059203423729	0.116401144220339	-0.907800801694915	-0.886128692033898	-0.85390850440678	-0.0883882206101695	-0.0440585261677966	-0.0430512003966102	-0.903951022644068	-0.937350666440678	-0.899151283033898	-0.818759243881356	-0.816154056876271	-0.818759243881356	-0.816154056876271	-0.881953612708475	-0.871449154322034	-0.845798625254237	-0.859002859322034	-0.924568289322034	-0.925482682711864	-0.867527194849153	-0.809449638305085	-0.886009356440678	-0.844742848830508	-0.784079618254237	-0.855311356440678	-0.88192043531017	-0.869400015237288	-0.922186426440678	-0.875442874677966	-0.861223268067797	-0.933455906271186	-0.88266568659322	-0.902647816101695	-0.851117756305085	-0.916324671186441	-0.879449303389831	-0.869240986101695	-0.830340839491525	-0.838259185932203	-0.870612779423729	-0.873222790779661	-0.884229865084746	-0.868562724237288	-0.928708509661017	-0.927127280864407
"154"	4	"WALKING_UPSTAIRS"	0.263398874326923	-0.0195957696746154	-0.100839441873077	-0.463962718596154	-0.260836979173077	-0.547421798076923	0.732207525384615	-0.059190876	0.0416002409403846	-0.964378555	-0.950959643076923	-0.9482767475	0.0731780058659615	0.0572629037786538	0.0329406066588462	-0.532236487634615	-0.449874258038462	-0.717934939230769	-0.0179579875961538	-0.0912423345671154	0.0654008895605769	-0.604885891865385	-0.579143491653846	-0.4692993973	-0.0911080066461538	-0.0772669252173077	-0.0368274152865385	-0.656750682846154	-0.732719487884615	-0.576913691123077	-0.394107840784615	-0.446590274634615	-0.394107840784615	-0.446590274634615	-0.538280685438462	-0.521194813732692	-0.435495991480769	-0.542454133153846	-0.678413332115385	-0.723203833269231	-0.50055431225	-0.325159390557692	-0.601095433269231	-0.45115142125	-0.276552450113462	-0.556659007307692	-0.563897556403846	-0.484564605442308	-0.700346823653846	-0.541812458932942	-0.449335131788462	-0.734735843461538	-0.552217720576923	-0.6097189395	-0.443230923788462	-0.625175705980769	-0.568473119076923	-0.529168102557692	-0.452071220923077	-0.530304163153846	-0.519502825078846	-0.528326739903846	-0.603851032134615	-0.583704946	-0.724151488846154	-0.743240117884615
"155"	5	"WALKING_UPSTAIRS"	0.279514350638298	-0.0151006218904255	-0.109560995765957	-0.408533856234043	-0.234880891368085	-0.470967841297872	0.892719722978723	-0.156357015297872	-0.0338047960489362	-0.969224541276596	-0.938106623404255	-0.950872353617021	0.0954389884042553	0.0110616167055319	-0.0177425319989787	-0.52401742236383	-0.404165703719149	-0.603130798553192	-0.0582144460297872	-0.0468334818085106	0.112618066657447	-0.557616662276596	-0.589058932787234	-0.490258685297872	-0.0790805423617021	-0.0497355007021277	-0.0548442590638298	-0.621549777446809	-0.659249835914894	-0.598987893148936	-0.351923201040426	-0.34432236106383	-0.351923201040426	-0.34432236106383	-0.50353273507234	-0.430757145489362	-0.447359675042553	-0.499147831191489	-0.648510601723404	-0.642905747319149	-0.464799557638298	-0.280472305797872	-0.489163737361702	-0.388751238613617	-0.260557221808511	-0.504340929957447	-0.546717465530404	-0.449390522734043	-0.57857569187234	-0.543002531608511	-0.395276297914894	-0.62609328406383	-0.488513490191489	-0.568395253319149	-0.464946020148936	-0.581817656702128	-0.606927446404255	-0.54697160087234	-0.355330599334043	-0.440498527723404	-0.444261267787234	-0.417646803914894	-0.53564438493617	-0.563382147531915	-0.654730729148936	-0.653082280404255
"156"	6	"WALKING_UPSTAIRS"	0.280406441960784	-0.0144073780509804	-0.109439575372549	-0.69189913072549	-0.503260985294118	-0.718263096372549	0.830568953333333	-0.0338794082156863	0.0975356339033333	-0.977592908431373	-0.95936869	-0.953359393921569	0.0574811102313725	-0.0138337434982353	0.00548513495092549	-0.702338266266667	-0.624856753929412	-0.830751716078431	-0.0376423351313726	-0.0602402946772549	0.0742412277843137	-0.77241362372549	-0.685131813137255	-0.712657864901961	-0.0822777533972549	-0.0419564189039216	-0.0630592348862745	-0.774521947254902	-0.811271629843137	-0.749073176333333	-0.616854358328941	-0.674895864760784	-0.616854358328941	-0.674895864760784	-0.701228598668627	-0.691471352619608	-0.651953449254902	-0.708092363803922	-0.786688265647059	-0.813937610098039	-0.694893528392157	-0.535751108647059	-0.763645613254902	-0.691295839784314	-0.518540818745098	-0.718838413137255	-0.717403197431373	-0.644569247784314	-0.813922008172549	-0.713278807207843	-0.628937403784314	-0.84665631745098	-0.729443480176471	-0.73542946094902	-0.683392339713725	-0.787178999215686	-0.66248783627451	-0.750738597647059	-0.658259378864706	-0.737211997745098	-0.685297294784314	-0.701567568245098	-0.736837587235294	-0.741590154313725	-0.812751098235294	-0.829240274666667
"157"	7	"WALKING_UPSTAIRS"	0.274945860588235	-0.0179341681333333	-0.110429756156863	-0.689755157470588	-0.553252205966667	-0.665774227647059	0.553846030588235	0.0872454074313725	0.111045101764706	-0.975247187843137	-0.974046078039216	-0.961293588431373	0.0808318269215686	0.00167759654901961	0.00012957474137255	-0.657971427627451	-0.625832568643137	-0.784434883333333	-0.0169885942186275	-0.10002847854902	0.0800090453843137	-0.757259943196078	-0.676989291823529	-0.71076675745098	-0.0976589616098039	-0.0355056565627451	-0.0558715854882353	-0.736379221509804	-0.77862107	-0.764551409921569	-0.625167941515686	-0.672732752960784	-0.625167941515686	-0.672732752960784	-0.668395305862745	-0.660242451686274	-0.657598893137255	-0.674351760843137	-0.760729537254902	-0.784991996078431	-0.671797951372549	-0.5822809069	-0.712152808823529	-0.698362398	-0.566942020686275	-0.667704140431372	-0.680253705943137	-0.653698298254902	-0.774449737647059	-0.665437546254902	-0.621049816397647	-0.793017652941176	-0.727925152196078	-0.705096636666667	-0.693438593627451	-0.768219461196078	-0.664703610058824	-0.744342121764706	-0.654953670784314	-0.734984589019608	-0.658177711407843	-0.664892755316667	-0.709088298627451	-0.709001459607843	-0.782329541764706	-0.80438678372549
"158"	8	"WALKING_UPSTAIRS"	0.25767270197561	-0.0217054788707317	-0.111747688063415	-0.493430211434146	-0.272299078470732	-0.445388613560976	0.892620441951219	-0.34449012	-0.0544594911580488	-0.963073106341463	-0.945730464390244	-0.923185748048781	0.0638437045853659	0.012647869195122	-0.0170531739069024	-0.55659403302439	-0.528729611463415	-0.716063941463415	0.0480771571758537	-0.146444859841463	0.0794787485146341	-0.658744786341463	-0.465614539514634	-0.43394773902439	-0.100753515804878	-0.0220545423170732	-0.0923336843804878	-0.697507881463415	-0.687325214634146	-0.609994563541463	-0.383707571878049	-0.480802701292683	-0.383707571878049	-0.480802701292683	-0.571877057073171	-0.557513894146341	-0.390982525460976	-0.505457383039024	-0.673995228048781	-0.702458417317073	-0.508451082404878	-0.387277035836585	-0.556619958780488	-0.488564807204878	-0.264229853487805	-0.435758688219512	-0.588637865487805	-0.560105407968293	-0.699943032195122	-0.563676167585366	-0.52659094697561	-0.731137983170732	-0.597890893536585	-0.535023405839024	-0.433408795682927	-0.67992724097561	-0.435016501465854	-0.487672858560976	-0.486919719707317	-0.558534773512195	-0.547596297726829	-0.574246698731707	-0.560818662560976	-0.554930407756098	-0.698951932195122	-0.729348574878049
"159"	9	"WALKING_UPSTAIRS"	0.276142546938775	-0.017140941322449	-0.112062749387755	-0.689135570836735	-0.570300021908163	-0.707173645306122	0.648308204693878	0.0577219391020408	0.1113997599	-0.973715121020408	-0.966120603061224	-0.954654909183673	0.0584334224285714	0.0264297996244898	0.0133800920759184	-0.721130973528571	-0.696451491204082	-0.846671706326531	-0.0257148915734694	-0.0718775600102041	0.0917457895285714	-0.776993678979592	-0.763357351836735	-0.730009743673469	-0.0902429854244898	-0.0475855418183673	-0.0609034623265306	-0.788632593714286	-0.88127483755102	-0.796647759040816	-0.638141226918367	-0.680012142469388	-0.638141226918367	-0.680012142469388	-0.735387522306122	-0.727211124579592	-0.688390882469388	-0.745470122040816	-0.83543055877551	-0.870704843673469	-0.705649852653061	-0.625477705061224	-0.759465472857143	-0.684156438836735	-0.571018370265306	-0.705741693061224	-0.736655280093878	-0.716773817755102	-0.831871590408163	-0.730163044836735	-0.695075164363265	-0.860281486734694	-0.737227863953061	-0.803505241428571	-0.728767178061224	-0.79163444	-0.746293688571429	-0.757615736938775	-0.685753356938775	-0.727766616959184	-0.726753779285714	-0.729335129430612	-0.788114787755102	-0.763673807142857	-0.871093323469388	-0.879728987142857
"160"	10	"WALKING_UPSTAIRS"	0.282330934680851	-0.0227169360319149	-0.115693062404255	-0.445034677808511	-0.33974490332766	-0.416417073897872	0.943440507021277	-0.199401228723404	-0.0948602978085106	-0.967210521276596	-0.942118191702128	-0.93547983212766	0.0988830961085106	-0.0252048710234043	-0.0202473991797872	-0.590935	-0.504389812680851	-0.622351161617021	-0.00560585887659574	-0.0824610270361702	0.0804591575148936	-0.637409196382979	-0.583838465659574	-0.62637275	-0.10024621693617	-0.0345578320531915	-0.0523938645404255	-0.660963362765957	-0.706725953404255	-0.696916451914894	-0.373029115446809	-0.406352635319149	-0.373029115446809	-0.406352635319149	-0.557046084255319	-0.527139951510638	-0.480438603893617	-0.545325115297872	-0.697454504042553	-0.706784394042553	-0.529069256468085	-0.391817094257447	-0.493644110382979	-0.416367837519149	-0.357301350129787	-0.429802543304255	-0.617148646595745	-0.53243747	-0.594174323404255	-0.600171072553191	-0.50769081487234	-0.649298621446808	-0.565520794361702	-0.609456003617021	-0.601504161914894	-0.662222716170213	-0.579779493934043	-0.67143572787234	-0.427615870300426	-0.48778548893617	-0.539955782340426	-0.516262947541489	-0.594186356595745	-0.593157868723404	-0.708593778510638	-0.725681684680851
"161"	11	"WALKING_UPSTAIRS"	0.285565087592593	-0.0148408508487037	-0.11355126087037	-0.725988008333333	-0.541363494074074	-0.698658676740741	0.593256818518519	0.134212832555556	0.0792481452962963	-0.985020584814815	-0.973966913518518	-0.964972687962963	0.0949441705	-0.02637249458	0.00411867628444445	-0.702849544407407	-0.645862402853704	-0.784331737037037	-0.0214378473962963	-0.0861438868261111	0.0763467358851852	-0.741360427185185	-0.67296051045537	-0.668414979388889	-0.113252285537037	-0.0169806596481481	-0.053459610187037	-0.761668836481482	-0.72563984762963	-0.7662674755	-0.64737017855	-0.713519936648148	-0.64737017855	-0.713519936648148	-0.696384275444444	-0.686849371844445	-0.643796758959259	-0.687632172235185	-0.754311545740741	-0.719509167259259	-0.706537949759259	-0.569115834814815	-0.720894434	-0.7342315202	-0.556340231111111	-0.710189922018518	-0.710035159940741	-0.66219164192037	-0.760863668888889	-0.722209324477778	-0.65204471186963	-0.806526445925926	-0.693313452151852	-0.676504779282778	-0.678206126407407	-0.757712199740741	-0.673677469061111	-0.695954094148148	-0.677755563209259	-0.781285516537037	-0.677190481965556	-0.701797700957407	-0.695840051672593	-0.737074353333333	-0.729423631378148	-0.727369907127778
"162"	12	"WALKING_UPSTAIRS"	0.273935359423077	-0.0215963126403846	-0.115723287230769	-0.368216881461538	-0.0583710432769231	-0.3799802985	0.8611441625	-0.238926793346154	-0.0537454816346154	-0.967381962307692	-0.962136887307692	-0.939757952307692	0.0781287358269231	0.00129206779038462	-0.0212005511653846	-0.297094834898077	-0.188917112019231	-0.594370475961538	-0.0234694424648077	-0.0899681554807692	0.0751462448423077	-0.549405371346154	-0.282847386152885	-0.366672703707692	-0.0794080425	-0.0422693656538462	-0.0609461668038462	-0.414859646115385	-0.485369591038462	-0.496185409423077	-0.252951906865385	-0.324690982711538	-0.252951906865385	-0.324690982711538	-0.32838143575	-0.257005238632115	-0.290147070980769	-0.374726982538462	-0.467040540653846	-0.496065928984615	-0.327985384730769	-0.107260115715385	-0.436675734096154	-0.386686103115385	-0.0950029068059615	-0.398841958019231	-0.333072948692308	-0.255399128128846	-0.566242480576923	-0.322866117884615	-0.171199293557692	-0.620844338076923	-0.445860153471154	-0.323577213373077	-0.320657255411538	-0.583434840576923	-0.265718669705769	-0.442435972644231	-0.276679047423077	-0.460421713711538	-0.247272427096154	-0.274917605301923	-0.393472618596154	-0.471923233076923	-0.496334313615385	-0.531770043788461
